datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
7/1/1969 18:00,scottsdale,az,us,,120,1 to 2 minutes,my brother several neighbors and I were playing outside when we all noticed a fast light streak really high up on the sky  near the s,2/1/2007,33.5091667,-111.8983333
7/1/1969 18:00,whittier,ca,us,disk,420,7 minutes,In the summer of 1969 living in Starlight Estates located in Whittier California and overlooks the city of Whittier.  Around 6:00 PM (,2/16/2000,33.9791667,-118.0319444
7/1/1969 20:00,new york mills,mn,us,disk,1800,30 minutes,30 Minute Encounter with Hovering Saucer 300 Yards Away,11/26/2003,46.5180556,-95.3758333
7/1/1969 20:00,payson,az,us,disk,300,< 5 min.,The disc illuminated bright lemon yellow light through it&#39s large square windows moving slowly and beeping intermitingly,12/7/2006,34.2308333,-111.3244444
7/1/1969 22:15,chambers county (area of al-ga line),al,us,circle,300,05 minutes,MUFON/GEORGIA FOLLOW-UP REPORT:  Two hovering circles of light(s)/objects,4/26/2000,33.2416667,-87.1580556
7/12/1956 19:00,wichita,ks,us,unknown,90,9o sec.,Small Silent Metalic And Very  Very  Fast &#33,7/16/2003,37.6922222,-97.3372222
7/12/1956 21:10,edmondton (canada),ab,,circle,1200,20 minutes,Object approached Edmondton Alberta Airports main hanger and flew over it low slowly and silently.,12/7/2006,53.544389,-113.490927
7/12/1964 12:00,drew,or,us,circle,1200,20 minutes,Date/Time 07/1964 City: Drew State: Oregon Shape Silver(Metallic) Disc Duration 30 min Summary object hovered above work location .,2/8/2011,42.8819444,-122.8983333
7/12/1965 2:15,fayetteville,nc,us,circle,900,15 minutes,Right around 215 in the morning a green orb came in my bedroom and hovered  for about 10mins to 15min. Ive been haunted by this for all,3/18/2014,35.0525,-78.8786111
7/12/1965 18:30,los angeles,ca,us,cigar,15,15 seconds,7/12/65   Santa Monica California  Cigar shaped glowing red/orange in front blue back half    15 seconds,6/12/2008,34.0522222,-118.2427778
7/12/1966 3:00,cam rahn bay (viet nam),,,unknown,600,10 minutes,The object with its bright light bounced up and down over the flightline like a bouncing balland had no engine sound.,6/20/2005,11.893334,109.170167
7/13/1957 9:00,chesapeake,oh,us,disk,600,10 minutes,A silentspinning daylight disc.,7/4/2012,38.4277778,-82.4572222
7/13/1968 22:00,perth amboy,nj,us,circle,120,2 minutes,Hovering circular object over Perth Amboy Drive In,8/5/2012,40.5066667,-74.2658333
7/14/1956 19:30,sacramento,ca,us,disk,420,7 minutes,Circular object slow moving disappeared silvery contrail appeared as if the object wanted to be seen,11/21/2010,38.5816667,-121.4933333
7/14/1963 21:30,hornell,ny,us,unknown,600,10 minutes,Bright object moving across the sky then stopping and going back the way it came.,7/4/2012,42.3277778,-77.6613889
7/14/1964 13:00,hamilton,mt,us,oval,900,15min,Summer of 1964 red-orange saucer-ovals sighted from Missoula to Darby Montana.,9/29/2004,46.2469444,-114.1594444
7/14/1968 21:00,north little rock,ar,us,circle,15,15 seconds,UFO seen / chased by jets over Little Rock  AR in late 60s.,8/28/2002,34.7694444,-92.2669444
7/14/1969 19:00,bridgeport/lakeport,ny,,cigar,300,5 minutes,July 1969 two of my friends and I saw a cigar-shaped craft hovering above  the tree-tops near my friend&#39s family home.,1/31/2011,43.145346,-75.871858
7/15/1955 14:00,woodland park,co,us,oval,15,10-15 sec.,Orange disk in night sky,10/31/2003,38.9938889,-105.0563889
7/15/1956 0:00,yellowstone park (near south entrance),wy,,disk,60,60 sec,Three year old boy witnesses from back the seat of a car the approach of three flying disks.,1/28/1999,44.427963,-110.588455
7/15/1956 5:00,sugarcreek,oh,us,disk,30,30 seconds,I drove right underneath it with my truck.  There was a bright light emitting from the bottom of the saucer.  As soon as I went underne,4/13/2010,40.5030556,-81.6411111
7/15/1957 12:00,temple city,ca,us,light,900,15 min,Lights over Mt Baldy California 1957 as seen by ten honest men,8/16/2002,34.1072222,-118.0569444
7/15/1957 13:00,houston,tx,us,diamond,120,2 min,broad daylight  incident in Houston about 1957,6/18/2004,29.7630556,-95.3630556
7/15/1957 14:00,williamsport,pa,us,cigar,120,2 minutes,A small cigar-shaped object entered my field of vision while I was standing on the back porch of second-story apartment building.,4/15/2000,41.2411111,-77.0013889
7/15/1957 15:00,long beach,ca,us,disk,120,2 minutes,Three disks stationary in a triangle formation during the day surrounded by a mirage effect seemingly caused by heat.,7/4/2012,33.7669444,-118.1883333
7/15/1957 22:00,denver,co,us,light,900,15 minutes,A supposed star at a time before there were humanly created objects in orbit which behaved very differently from the other stars.,8/14/2007,39.7391667,-104.9841667
7/15/1957 22:00,kresgeville,pa,us,,1200,20 minutes,As a child I watched a &quot;star&quot; move slowly around other stars for a period of 20 minutes,12/9/2000,40.8969444,-75.5033333
7/15/1957 22:00,salt  lake city,ut,us,disk,900,15 min,5 Silver Saucers flying from over the Salt Lake and flying over the Oquirah Mountains towards Dugway,4/30/2004,40.7608333,-111.8902778
7/15/1957 23:30,kansas city,mo,us,light,10800,3hrs +/-,car ingulfed in red light missing time father decessed now mother now 75 sister now 44 and self now 54 light remained for what se,8/10/1999,39.0997222,-94.5783333
7/15/1958 17:30,novato,ca,us,disk,90,1min30sec,saw saucer in large grass field it took off straight over vehicle went into sky and dissappeared,1/28/1999,38.1075,-122.5686111
7/15/1959 12:00,nort sutton (resort area near),nh,,unknown,15,15 seconds,North Sutton New hampshire July 15 1959  Small cloud with blinking light in clear sky. In view for 15 seconds.,3/19/2009,43.363889,-71.939444
7/15/1959 23:00,new albany,in,us,cigar,300,5 minutes,Cigar shaped object hovered in the sky,6/23/2004,38.2855556,-85.8241667
7/15/1960 1:00,la verne,ca,us,circle,1800,30 min,July 1960 Pomona Ca  two yellowish orange spheres observed by numerous people that reported to the local paper.,12/12/2011,34.1008333,-117.7669444
7/15/1960 10:00,pacific coast highway,ca,,unknown,7,~7 sec.,A bright dot high over the U.S. Pacific coast exhibiting rapid acceleration/deceleration and the ability to hover.,10/8/2007,34.320096,-119.381794
7/15/1960 16:00,goldsboro,nc,us,sphere,120,2 minutes,craft seen near Seymore-Johnson AFB N.C. 1960,10/12/2001,35.3847222,-77.9930556
7/15/1960 21:00,amarillo,tx,us,diamond,3600,1 hour +,Texas Panhandle UFO&#39s,11/20/2001,35.2219444,-101.8308333
7/15/1961 1:00,sapulpa,ok,us,unknown,720,~10-12 minutes,07/ 00/6   1:00   Sapulpa   Ok.  lights  10mins.  8 lights; 2 rows of 4 bright white.,7/3/2013,35.9986111,-96.1138889
7/15/1961 11:00,gettysburg,pa,us,cigar,18000,5 hours,Rte 30 West near Belmont Rd. intersection  7/15/61 4 hours Gray metallic cigar craft on Herr property in field below hill,4/9/2004,39.8308333,-77.2313889
7/15/1961 23:00,mount hope,wv,us,unknown,1800,20 to 30 minutes,Object only visible as a streak of light at very high altitude traveled from horizon to horizon in a few seconds for a total of 6 times,7/16/2003,37.8952778,-81.1644444
7/15/1961 23:30,newberg,or,us,egg,9000,2.5 hours,Bright orbs flying in sky west of Portland Oregon,6/2/2013,45.3002778,-122.9719444
7/15/1962 2:00,avon-by-the-sea,nj,us,changing,300,5 min,Approached by a small orange light.  Light changed to a large cicular object.,1/28/1999,40.1922222,-74.0163889
7/15/1962 19:00,chicago,il,us,other,1800,30 min,One large craft with colored revolving lights between two metalliccylanders,11/21/2010,41.85,-87.65
7/15/1962 21:00,frankfort,mi,,oval,2,seconds,mort1232@netzero.net,7/5/2005,44.63361,-86.23454
7/15/1962 21:00,mentor,oh,us,disk,1800,30 mins,UFOs over Mentor Ohio Drive-in in 1960s,10/10/2011,41.6661111,-81.3397222
7/15/1962 23:00,sunrise beach,mo,us,cylinder,180,3 min.,Lake Ozark UFO sighting 1960&#39s,11/21/2010,38.1758333,-92.7841667
7/15/1963 0:00,weingarten,mo,us,disk,7200,2 hours,Flashing amber colored lights that looked like a ferris wheel on its side.,1/30/2014,37.8875,-90.2144444
7/15/1963 10:30,kimberling city,mo,us,disk,36,three/five minutes,Disc seen passing over bridge at Kimberling City Missouri.,4/14/2009,36.6333333,-93.4166667
7/15/1963 18:00,great lakes,il,,disk,480,8 min,Couldn&#39t believe how large it was and made no noise...,5/13/2003,42.309189,-87.850071
7/15/1963 21:00,great lakes,il,,circle,1200,20  minutes,There were lights on the object hovering sparks flying spinning in two different directions at the same time.,8/16/2002,42.309189,-87.850071
7/15/1963 21:00,virginia beach,va,us,circle,900,15 minutes,4 glowing circles 40 ft in diameter flying in rigid formation - aerial acrobatics 100 ft off the beach for > 15 minutes -many witnesses,6/3/2003,36.8527778,-75.9783333
7/15/1963 22:00,oklahoma city,ok,us,light,1800,30 minutes,UFO sighting in Summer of 1963 or 1964 in Oklahoma City,4/27/2007,35.4675,-97.5161111
7/15/1963 22:30,santa ana,ca,us,light,1200,20 minutes,siteing of a strange object.,7/26/2002,33.7455556,-117.8669444
7/15/1963 23:00,portland,or,us,sphere,1200,1/2 hour,1963 - Round hovering soundless rotating object over northeast Portland Oregon,2/14/2008,45.5236111,-122.675
7/15/1964 8:00,dayton (west of),oh,us,disk,180,1-3 minutes,I was on the phone with my aunt looking north over the top of tress and house tops going Wt toward the grad school was a saucer shape.,4/12/2013,39.7588889,-84.1916667
7/15/1964 12:00,brunswick,ga,us,formation,240,2-4 min,5 bright silver objects assuming the points of a 5 pointed star.  10-15% from directly overhead.  All 5 were clearly discernible at ar,6/12/2008,31.1497222,-81.4916667
7/15/1964 15:00,washington,mo,us,other,1200,20 min,July 1964 15:00 Washington MO rectangular 20 min from north to south posted 9-28-06.,10/30/2006,38.5580556,-91.0119444
7/15/1964 19:00,fishersville,va,us,fireball,4,3-4 seconds,A huge fireball fell from the sky,11/28/2007,38.0988889,-78.9694444
7/15/1964 23:00,las vegas,nv,us,circle,2400,40 min,Saucer-shaped craft landed rattled apt. and I watched it for some time,8/7/2007,36.175,-115.1363889
7/15/1965 0:30,tehachapi,ca,us,triangle,20,20 sec,Large delta shape craft passed overhead blocking out the view of stars behind its shape. No sound.,9/28/2003,35.1322222,-118.4480556
7/15/1965 3:30,cambridge (canada),on,ca,circle,1800,20-30 min,As large as the harvest moon on the groundand the same colour,9/17/2003,43.383333,-80.316667
7/15/1965 6:30,jackson,mi,us,rectangle,120,minutes,glowing white light moving slowly at waist hight,4/14/2009,42.2458333,-84.4013889
7/15/1965 14:00,san gabriel,tx,us,oval,1800,30 minutes,High in the daylight sky a stationary oval object with a white light surounded by four colored lights,9/9/2004,30.6941667,-97.1958333
7/15/1965 14:00,sistersville,wv,us,fireball,1200,20 minutes,circular ball of fire dripping flames but not consumed.,12/12/2011,39.5641667,-80.9961111
7/15/1965 15:00,westbury,ny,us,egg,60,1 minute,Object travelled silently around 60(?) MPH.At arms length about fist size-Multi colored and &quot;evaporated&quot;.,1/31/2004,40.7555556,-73.5880556
7/15/1965 16:00,nyona lake,in,,cigar,1800,30 minutes,Cigar shaped object. 25000 to 40000 ft. high. Color silvery and at times white. Summer 1964 0r 1965. UPI reported it was seen in 8 o,3/7/1998,40.965097,-86.184076
7/15/1965 18:00,hornick,ia,us,fireball,120,1/2 min.,Bright orange/red fireball crosses sky in western Iowa in summer of 1965.,4/27/2004,42.2305556,-96.0972222
7/15/1965 18:00,stoughton,wi,us,light,240,3-4 minutes,A very bright white light the size of a small house.  It &quot;shot&quot; 3 bursts of light at our car hitting it with loud booms but no feelin,11/2/2004,42.9169444,-89.2177778
7/15/1965 21:00,whitesburg,ky,us,light,2700,45 min,Lights and sounds on the ground and several strange lights in a cluster,3/21/2003,37.1183333,-82.8269444
7/15/1965 22:00,aurora,oh,us,sphere,120,2 minutes,It was late arond 10 or 11 pm us guys were near a swamp at the rear of Aurora Lake looked up saw a Red Glowing Orb hovering 15 to 20,1/28/1999,41.3175,-81.3455556
7/15/1965 22:00,mansfield,oh,us,disk,900,15min,The night Duke the dog died,6/18/2004,40.7583333,-82.5155556
7/15/1966 12:00,springfield,ma,us,other,600,10 min.,U.F.O. sighting was astronomic in size as to blot out the sky on all horizons.,7/23/2000,42.1013889,-72.5902778
7/15/1966 19:00,galveston,tx,us,oval,30,30 seconds,Glowing Orb chased by F-104s in daylight over Galveston Texas in 1966.,12/16/2005,29.3011111,-94.7975
7/15/1966 21:00,la puente,ca,us,triangle,300,5 minutes,3 triangle lights racing across the sky playing &quot;tag&quot; for approximately five minutes then went straight up in the sky out of sight,8/20/2001,34.02,-117.9486111
7/15/1966 22:00,centerville,ia,us,light,1800,aprox 15-30 minutes,90 degree angles uniform stair step flight pattern very bright light silent,4/16/2005,40.7341667,-92.8738889
7/15/1966 22:00,cold springs,ny,us,unknown,21600,one evening,A Strange Night At Summer Camp... 500 Lights On Object0: Yes,9/24/2012,43.1327778,-76.2572222
7/15/1966 22:00,malibu,ca,us,triangle,15,10-15 seconds,Huge triangler shape object seen up close over the tree line in the Malibu mountains in 1966,12/14/2004,34.005,-118.8091667
7/15/1967 2:00,marshfield,wi,us,disk,60,30-60 seconds,When I was a kid not unlike most&#8230; I enjoyed sleeping outdoors with my friends to watch shooting stars and satellites while gazing at t,6/18/2004,44.6688889,-90.1716667
7/15/1967 3:00,carmichaels,pa,us,chevron,1800,30 mins.,In 1967 our town was celebrating it&#39s bi-centanial a month long celebration which included several events including a temporary museum,4/9/2004,39.8966667,-79.9747222
7/15/1967 12:00,calgary (canada),ab,ca,sphere,300,5 min,Daylight sighting of metallic sphere over golf course in Calgary Alberta in Summer of late 1960&#39s.,4/13/2010,51.083333,-114.083333
7/15/1967 19:00,boydstown,pa,us,disk,600,10 minutes,Clear view in daylight,3/28/2004,40.9377778,-79.8463889
7/15/1967 20:00,lakeville/limerock,ct,,formation,2700,45 min,It was like the movie Close Encounters in the beginning with the lights in the Cloudsbut it was 196766,4/16/2005,41.932558,-73.388078
7/15/1967 21:45,sacramento,ca,us,light,120,90 - 120 seconds,Single star-like object splitting into three star-like objects and moving uniformly across the sky.,12/12/2011,38.5816667,-121.4933333
7/15/1968 0:01,norwich,ct,us,diamond,120,2 min,Too close to a 4 foot ET - was in kid&#39s bedroom. TV picture went to snow.,11/19/1998,41.5241667,-72.0763889
7/15/1968 0:50,bena,va,us,changing,180,3mt,was walking inthe back feild when it was clear skie me and my brother sean ashadow look up sean a ship flying across the feild at tree,10/12/2001,37.2708333,-76.4558333
7/15/1968 2:00,phoenix,az,us,light,14400,4 hours?,bright light missing time,4/3/2011,33.4483333,-112.0733333
7/15/1968 2:00,pyramid lake indian reservation,nv,,light,1200,20min.(apprx),extremely manueverable pulsating white light over Pryamid Lk. shoots straight up into the heavens after investigating(?)the lake over 2,1/29/2002,40.375181,-119.75131
7/15/1968 2:00,seattle,wa,us,circle,600,10 min,It did not move or make any noise the lights were very intense and pure in color I will never forget it.,4/16/2005,47.6063889,-122.3308333
7/15/1968 7:00,rosemead,ca,us,cigar,1200,20 min.,Myself and my friend observed a cigar-shaped craft hovering in a field. We observed the phenomnon for twenty minutes the left the field,4/2/1999,34.0805556,-118.0719444
7/15/1968 18:00,homeworth,oh,us,triangle,600,5 - 10 minutes,Triangular shaped craft brushes apple tree in Columbiana CountyOhio,6/4/2004,40.8352778,-81.0661111
7/15/1968 19:00,marion (silver shell beach),ma,us,other,600,10 mins,When I was 8 years old I saw a grayish blue box maybe 150 to 200 feet in the air.There seemed to be a door or square opening with s,5/12/2009,41.7,-70.7633333
7/15/1968 19:00,qui nhon (viet nam),,,light,420,7 min,2 high altitude lights making oblique turns starts and stops and then shooting into space at incredible speed.,11/20/2001,13.782967,109.219663
7/15/1968 22:00,columbus,ms,us,other,900,15   min.,on the night a buddy and me saw said ufo it was approx. 5 feet above power lines going only about 5 miles per hour.  It had no visible,5/12/2011,33.4955556,-88.4272222
7/15/1968 22:00,monterrey (mexico),,,circle,600,10 minutes,two brilliant circles of severals ligths of colours cross the sky in a summer nigth,8/11/2004,25.686614,-100.316113
7/15/1968 23:00,stillwater,me,us,fireball,180,3 minutes,Large green luminous object appears in field disappears suddenly into night sky.,5/15/2013,44.9083333,-68.6869444
